IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,505.3,,,250,,770.9,510 [250-770],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,510.3,,,300.2,,632.8,510 [300-630],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,507.8,,,306.7,,839.9,510 [310-840],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,510.2,,,323.1,,599.8,510 [320-600],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,507.5,,,349.5,,938.2,510 [350-940],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,DZA,Algeria,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,517.5,,,321.9,,826.4,520 [320-830],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,532.7,,,262.8,,879.6,530 [260-880],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,527.2,,,273.7,,882.2,530 [270-880],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,531,,,291.1,,850.5,530 [290-850],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,534.4,,,286.2,,944.9,530 [290-940],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,533.6,,,310.5,,886.1,530 [310-890],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,527.2,,,337.5,,557.8,530 [340-560],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,532.1,,,337.7,,835.9,530 [340-840],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,526.4,,,345.6,,788.5,530 [350-790],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,534.5,,,429.9,,691.5,530 [430-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,544.6,,,377.5,,765.6,540 [380-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,537.9,,,424,,691.5,540 [420-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,546.1,,,342.4,,909.4,550 [340-910],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,550.5,,,361.8,,794.4,550 [360-790],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,553.3,,,424.7,,764.6,550 [420-760],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,548.8,,,438,,684.2,550 [440-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,557,,,312.9,,907.8,560 [310-910],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,559.6,,,308,,907.2,560 [310-910],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,561.2,,,313.3,,908.4,560 [310-910],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,556,,,329.4,,948.8,560 [330-950],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PSE,"occupied Palestinian territory, including east Jerusalem",Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,557.9,,,363.2,,772.5,560 [360-770],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,560.4,,,400.1,,680.1,560 [400-680],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,566.1,,,228.3,,762.9,570 [230-760],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,570.4,,,242.2,,882.6,570 [240-880],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,567.4,,,268.5,,1038,570 [270-1040],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,565.9,,,319.3,,1002,570 [320-1000],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,569.3,,,368.2,,756,570 [370-760],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,571.5,,,451.9,,718.6,570 [450-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,566.7,,,466.9,,747.7,570 [470-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,582.7,,,293.3,,997.9,580 [290-1000],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,578.5,,,315.2,,910.4,580 [320-910],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2021,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,584.1,,,347.8,,955.5,580 [350-960],,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",EN,2025-03-18T22:00:00.000Z
